gdpgrowth,tfpgrowth,gdp,tfp,sexratio,maleyoung,femaleyoung,totalyoung,logfertilityrate,loglifeexpectancy,gcratio,inflation,ruleoflaw,vanda,vandasquared,country,year,femaleschooling
0.07145613503929371,-0.0285769991904411,12.860330939256395,0.03733734553706786,1.0851114918587244,17.86381948,0.1646265809,17.15006685,0.5955343516929449,4.376529847632595,0.22432516638,0.02167454318,1.0314219083727578,1.23638889295592,1.5286574946247653,Belgium,2005,10.45
0.03342584471796406,-0.03376989165193667,12.929349536449111,0.008344074186625349,1.0837597599873592,17.57395484,0.1621572925,16.88274124,0.589174590176967,4.387453953256121,0.2402053842,0.024178087095000002,1.1406106200411976,1.2279159311637535,1.507777534005748,Belgium,2010,10.54
0.21109984456049036,0.027459647644926255,9.386647376726776,-0.010520711109063377,1.0543075925094234,46.34995025,0.43962455149999996,45.13875791,1.7618499388219109,4.022885411502902,0.1235865208,0.025999991095999996,-0.39870138558812096,0.17846698735310776,0.03185046557489433,Benin,2000,1.52
0.20740416525491967,0.011714489480031398,9.578176285925908,0.01656868314297441,1.045203374766508,45.42969337,0.4346493177,44.43852435,1.7089211909190505,4.0573780998126505,0.14881272656,0.041097789358,-0.7631113841650832,-0.3113367386067117,0.09693056480626391,Benin,2005,1.75
0.22688794953729707,-0.021570314363052345,9.766649023072318,0.028215089183766317,1.0423322596135838,44.76104844,0.4294316714,43.84600977,1.662789087931095,4.077946723529218,0.166048705075,0.0318628317775,-0.9114262254202419,0.1276238676423184,0.016287851591984003,Benin,2010,2.06
0.1947119532206214,-0.12639578307673605,9.778649623727603,0.24036791814365532,1.0422400016856632,38.39969296,0.3684342656,37.61059745,1.1645872775916426,3.9097331662262924,0.22661909444,0.07865785147399999,0.35053040690086745,0.4536813548432931,0.205826771732446,Botswana,2000,7.57
0.249800403956854,-0.08786451415606433,9.956554736725439,0.10524007120468441,1.039997304748285,35.8197957,0.3444220051,35.12208948,1.0745244931390197,4.073719084291175,0.19094836106000002,0.09595185593600002,0.4084363379674021,0.3549955046677403,0.12602180833430365,Botswana,2005,8.18
0.2690891178636978,-0.03542780927292344,10.17953859845543,0.013273330302480612,1.0379900321472824,33.62143127,0.32390899939999995,32.99931608,1.0530045551899772,4.158638674705247,0.18835892035000001,0.0720780375975,0.42709857380827204,0.2759609138482547,0.07615442597196387,Botswana,2010,8.68
0.15181380411514533,-0.01261949814566643,14.508260847273306,-0.030510120120941012,1.0622450439397606,31.04027475,0.2922138816,30.12024177,0.7723279784343866,4.260086961494299,0.19093151186,0.087294409162,-0.4497920121426438,0.06123283097370477,0.0037494595890542985,Brazil,2000,5.95
0.2430004861655608,0.05851069105002016,14.649598768111463,-0.04320992043061809,1.066929333474389,28.347149,0.2656890959,27.44629056,0.6376344706296866,4.282371021045309,0.19072400152000002,0.050475130018,-0.6520070119889737,0.2089119890959119,0.04364421918801042,Brazil,2005,6.83
0.08734619746397443,-0.07062181777791943,14.867126971762696,0.013652991300123742,1.0715654051808556,25.77531842,0.24053891900000002,24.90178002,0.5789981588690396,4.299929907088251,0.18777163354999998,0.05819594991500001,-0.19912374999354795,0.3977647320631233,0.15821678207324827,Brazil,2010,7.8
0.327013332801358,0.0009548403702774877,11.168375708506604,0.09533740216106583,1.1072694920826058,16.4786866,0.1488227276,15.66025702,0.2295231582782488,4.276462846302001,0.20089793370000003,0.063981162018,-0.36265714518880054,0.2285654194131877,0.0522421509515264,Bulgaria,2000,9.25
0.1637697482224214,-0.09658144387213452,11.451306511132017,0.0962917869612517,1.1167471791702313,14.35442938,0.1285378611,13.58403428,0.4081282255276481,4.2882987389500995,0.17795965321999999,0.071609776354,-0.32092854469654164,0.3552996554658649,0.1262378451741623,Bulgaria,2005,10.41
0.047274148925946724,-0.01117970077485031,11.602971030068645,-0.0052775286882565985,1.115388866228977,14.00569408,0.12556781320000002,13.2622468,0.41541543896133254,4.3069367077574645,0.16280560915,0.026258889775000002,-0.3116625344442394,0.35584049128613515,0.12662245523875804,Bulgaria,2010,11.44
0.09059877792255167,-0.09706208311385756,8.005690254992473,-0.4087922544260462,1.0312115500804326,50.08756004,0.48571566169999997,49.31545051,1.9293741804152138,3.9500133183725192,0.16362272112,0.10160607241200001,-1.591406167462321,-1.825204512274458,3.3313715116270424,Burundi,2000,1.31
0.9001689340287664,0.5531486106966268,8.092417137946518,-0.5108937344188019,1.022295254933585,46.2626557,0.45253712640000004,45.74982868,1.876100617661806,3.9794915286891213,0.25160021444,0.11952709864800001,-1.370275502932208,-0.9560102421197332,0.9139555830378309,Burundi,2005,1.74
0.40338760843353794,0.13504749268574856,8.734359932813136,-0.07060950217330521,1.0239550507929398,44.61915986,0.4357531107,44.08791903,1.809599387356386,4.017203053577691,0.264666463675,0.1052493965275,-1.430112180051002,-1.194561598606157,1.4269774128644974,Burundi,2010,2.24
0.19966012337816186,9.171101697713624e-05,10.50556955408815,0.058889225121560744,1.0226055961128848,45.46596161,0.4446089654,44.96189465,1.7011051009599243,3.946246167136443,0.100107857062,0.018676392254,-1.4366950477699327,-1.3730008562268845,1.885131351199758,Cameroon,2000,3.94
0.15430619368545484,-0.055049201021264205,10.687607840246569,0.058980931933339635,1.0195323611059106,44.41885131,0.4356786798,43.99277989,1.660549190257641,3.961343017584291,0.10354056094399999,0.032867889325999995,-1.423821300303232,-1.3825768956002258,1.9115188722475576,Cameroon,2005,4.6
0.2179173287133458,0.04004083465720565,10.831107305621103,0.002358514516772116,1.0164973526122203,43.81550011,0.4310439176,43.45996932,1.6124832706200605,3.9957275183480947,0.11563779937500002,0.022756838002499998,-1.306745089338653,-1.3161216609993307,1.7321762265516372,Cameroon,2010,5.27
0.1337071548124391,0.0011798651641536928,13.973265947298335,0.035100971350900845,1.0694482168959478,19.81126908,0.18524757690000002,19.16202986,0.41541543896133254,4.377755330503005,0.19609618278000004,0.024237552878,1.4462909313995649,1.3568568870784676,1.8410606120122694,Canada,2000,10.9
0.06518286492047909,-0.040476868591392545,14.098758878347832,0.036280141021157404,1.069206908310511,18.2650882,0.1708283781,17.66892509,0.48660260090110324,4.390199850065616,0.19906398111999998,0.018047397798,1.4214561458897126,1.3282641873183936,1.7642857513125925,Canada,2005,12.21
0.09653459263278696,0.0024620654443299195,14.161905366920434,-0.005038715030381289,1.0714243788441007,17.03584288,0.1590018224,16.463621,0.47593910441024706,4.400878158190447,0.211464564375,0.0178574418975,1.5503495326327565,1.2194068629499892,1.4869530974095337,Canada,2010,12.61
-0.02187366078873898,-0.04138111923251042,8.159864922964658,-0.07726958092963551,1.023376323431031,42.67765942,0.4170280125,42.18255408,1.696935837706582,3.792925313294503,0.1298289667,0.022876763188,-1.5182258777477131,-0.9625298367155218,0.9264636865676091,Central African Republic,2000,1.7
0.18018311353518301,0.11887312450551568,8.137748486871773,-0.11953127719046401,1.019886903122059,42.58413554,0.4175378212,42.16312856,1.6715108966318792,3.8234434993192035,0.072729258666,0.046599436210000005,-1.6671537003765082,-1.3402312553796076,1.796219817896399,Central African Republic,2005,2.04
-0.3217225872794357,-0.33621941932569477,8.303418094272047,-0.007209237215265075,1.0182806907972024,42.85560664,0.42086241080000003,42.46571616,1.6378795860654034,3.886504802083996,0.084209961925,0.025169748677500003,-1.5282414337146568,-1.3644377937852787,1.8616904931096387,Central African Republic,2010,2.35
0.247303699674555,0.01984055738806867,12.272267168021553,0.020877952847933822,1.0589628934535085,27.90113232,0.263476015,27.11566995,0.7178397931503168,4.351081452963031,0.11821059494,0.027533379058,1.075938095990881,0.6796541361086125,0.46192974472954434,Chile,2000,8.56
0.20155940190653432,-0.04274656687140255,12.493251349313201,0.040524251639242385,1.0585840576438337,25.28299463,0.2388378556,24.57590433,0.6646448200872331,4.373320615326954,0.10848577335600001,0.039280841886,1.0676082219732408,1.099572661415903,1.2090600377332519,Chile,2005,9.25
0.1853592652509206,-6.20659953517455e-05,12.676871564074524,-0.003162850542616834,1.058595178248127,23.11119968,0.21831952529999998,22.46508253,0.6130211360806604,4.391220370532217,0.12061977127500001,0.023871284620000002,1.0834206654999985,0.9491315674648592,0.9008507323583005,Chile,2010,9.6
0.5570830084635638,0.22653724000016906,15.485068494338476,-0.36912970056402683,1.0434062954421486,25.13772885,0.24091985030000002,24.62903839,0.4217320805720363,4.2848938314802,0.15381096234000002,0.01050470067,-0.7673711856039149,-1.713840364627875,2.9372487954278075,China,2000,6.08
0.5456487648120023,0.1713897512717002,15.927882698847963,-0.16493475348738768,1.0700269983154282,20.54497192,0.19200423870000002,19.89175563,0.45501688693741216,4.30828760944318,0.13561815206,0.026393136016000004,-0.8102523960806877,-1.8805007131828118,3.536282932281064,China,2005,6.6
0.3420706302964154,0.04956700369567235,16.36332643355877,-0.006743887979912312,1.0863748697368243,18.56450839,0.1708849211,17.84821566,0.4679703134595616,4.321439159630388,0.132412569025,0.035019577205,-0.6499861523274368,-1.9705672564134111,3.8831353120486782,China,2010,6.99
0.19453154895459424,0.007573340030406328,12.748933220727038,-0.061925500717602014,1.0639643011997906,32.5208918,0.3056577346,31.53264094,0.83802644187803,4.269900737930614,0.16393121169999997,0.07315118254399999,-1.1285981043932722,-0.7177332615487187,0.5151410347333615,Colombia,2000,6.41
0.2482478375145225,0.039915167206917346,12.926687320011784,-0.05438069445341603,1.0678632910401364,29.90095705,0.2800073502,28.93912331,0.751038658975723,4.286245093796379,0.15913666782000002,0.052176254793999996,-0.8441321934452536,-0.6234551559142257,0.3886963314360315,Colombia,2005,6.64
0.21672211175723066,0.043129265843861786,13.148428157995104,-0.015241554620496194,1.0715489856109037,27.3165454,0.2549257735,26.39192778,0.6751104930737939,4.297874248939332,0.168491435025,0.0272238640025,-0.5493594791909543,-0.3423497141217513,0.11720332675924484,Colombia,2010,8.4
0.22177134078414884,0.01567295488408038,10.47876498724297,-0.05681738623176831,1.0361986889186314,31.28766698,0.3019465988,30.74325624,0.8010145514289524,4.352878046431819,0.1433979202,0.10629382266399999,0.39015114035741477,0.8964001628616749,0.8035332519784373,Costa Rica,2000,7.47
0.2530891996829121,0.04534598386545263,10.679066711648884,-0.041265983693862925,1.0396003484750171,27.92817918,0.26864341880000003,27.39775335,0.6966410698142012,4.360994813226011,0.13785676706,0.111786039136,0.3278290554508468,0.5922133006298944,0.3507165934429537,Costa Rica,2005,7.94
0.17679062623713326,-0.0037026550664436275,10.904678573921993,0.003081931965065243,1.0426607532602468,25.09138791,0.2406476683,24.57901383,0.6315376989282541,4.369147097149738,0.1714339245,0.0506789917325,0.27715173717400643,0.890531460361475,0.7930462818935413,Costa Rica,2010,7.89
0.24582999321950516,0.13368957025349526,11.112777018684683,0.004564461975761489,1.131593596757271,18.4335282,0.162898838,17.32194056,0.3520643313810491,4.309918724845996,0.19241423968000004,0.027765073974,-0.2114052344336142,0.2813805101670081,0.07917499150184575,Croatia,2000,9.26
0.023698054485007836,-0.12637031052020142,11.332578987701963,0.13004188223374213,1.1348026021677247,16.76322483,0.147719302,15.73088244,0.4160752872201798,4.327748788254242,0.18849707816,0.035723567524,-0.0987042420510375,0.2035059838831335,0.0414146854762422,Croatia,2005,10.07
-0.0384808236566464,-0.042697386453257824,11.356000602169981,-0.00505680712484637,1.136955970852316,16.47112266,0.1448703651,15.442638,0.4054651081081644,4.341538044952184,0.20103748602500002,0.0223298447025,-0.0423476015429619,0.2979362670257892,0.08876601920926236,Croatia,2010,11.04
0.19465367495192565,0.05306808822988773,9.74889655786785,0.012877283738344828,1.0431571550877472,22.86922227,0.21923084320000003,22.40009923,0.4837832526541073,4.359545325379843,0.15709763148,0.030690303074,0.7941595100571647,0.8568466908831021,0.7341862516773222,Cyprus,2000,9.11
0.1289869412831992,-0.04527815781759892,9.92675288949207,0.06458517598671684,1.0340904684722523,20.32847108,0.1965831008,19.99741159,0.39217721378122894,4.367948055929191,0.16986592384000002,0.024940141433999998,0.6534349597613404,0.740415634174871,0.5482153113305764,Cyprus,2005,7.89
-0.10171203378471527,-0.07591004737253726,10.048073607970203,0.018249930329030106,1.065824576059346,18.40533642,0.1726863579,17.83639686,0.33468492604711714,4.377847640453491,0.18500425979999996,0.01915105914,0.9649525203254131,0.8731795821104219,0.762442582614531,Cyprus,2010,10.77
0.21227814458732142,0.17298503340421378,12.215871433218089,-0.23286423948727655,1.1135507384587746,17.33008548,0.15562906010000002,16.4225916,0.16211884947643493,4.320832109637202,0.2049581885,0.026657451796000004,0.3922248477969431,0.5468729325680901,0.2990700043756228,Czech Republic,2000,12.67
0.12764700003990015,0.06358473594293756,12.40837278676966,-0.07331242914353255,1.1117395048529817,15.53248401,0.1397133406,14.73173204,0.35065687161316933,4.339189144938272,0.19840735338,0.02939503469,0.634040822859184,0.686859018515604,0.4717753113162189,Czech Republic,2005,12.89
0.025032229439654774,0.006864420532407767,12.528505947641538,-0.011667400173308291,1.094601201029613,14.89739928,0.1360988757,14.24180209,0.38014730012387443,4.355261563531111,0.201497509825,0.020197267035,0.7000245489604041,0.8641632554361016,0.746778132045921,Czech Republic,2010,13.03
0.06915517432156637,0.017531987126787385,12.32034138839815,0.02318767586290444,1.0776525083050292,19.16716328,0.17786033190000003,18.46946582,0.5618988939499913,4.343590004315329,0.24607941860000004,0.021903758350000004,1.590134789833917,1.3610689707475623,1.8525087431318286,Denmark,2000,10.41
0.002172948822773746,-0.035913021983906224,12.387210168299085,0.040567750683029556,1.0701558573724852,19.36877706,0.1809902448,18.72795665,0.6119371251344021,4.359724911626633,0.25215217518,0.020277514114,1.7056169710020501,1.576554522625329,2.4855241628103792,Denmark,2005,10.92
0.02103971495541823,-0.014856369181943108,12.389380759683009,0.003993988399076747,1.066242166709179,18.52977361,0.17378578890000002,17.949721,0.5624688569178291,4.379683953707153,0.2660236418,0.0206084975475,1.641532704195433,1.4185586642671668,2.0123086839674484,Denmark,2010,11.32
0.26726378830296915,-0.06444110699720484,11.449364132894535,0.014343962721154827,1.0311960819616386,35.2707423,0.3420372024,34.7386677,1.071926023405604,4.296841040019761,0.10046007804999998,0.31385548906800004,-0.8801995892193281,-0.5166849017087138,0.2669632876537433,Ecuador,2000,6.64
0.18138175116886224,0.01807529329851154,11.686224211697256,-0.05226721902453702,1.035500014626668,33.25682145,0.32116678880000005,32.68767993,1.0069355000962057,4.310706929296659,0.1156080899,0.04255538949,-1.013151281668178,-0.6674335002878732,0.4454674773065224,Ecuador,2005,6.9
0.23521484065645892,0.038404381623264205,11.852908940684511,-0.034353341648437806,1.0401925789584068,31.33641762,0.3012559237,30.73139784,0.9606903191708396,4.3219373878194745,0.13317845365,0.039674907255,-1.4386633436109328,-0.4461594460700142,0.19905825131750188,Ecuador,2010,7.35
0.40852213095475687,0.210543671023097,9.88502927689419,-0.17956036040777432,1.2271335533554728,19.50965353,0.1589855764,17.58293832,0.31918073951115183,4.262136960900283,0.18059802336,0.03544591123,0.40926726116410944,0.7840450075058079,0.6147265737947823,Estonia,2000,11.8
-0.01809939352247869,-0.015991410248379245,10.227570297532983,0.01150921318428579,1.2158981830117699,16.74862616,0.1377469462,15.15673685,0.49591501103023644,4.295023018172321,0.17648987064,0.050796139842,0.7354124885638679,0.7791383636252905,0.6070565896726955,Estonia,2005,12.24
0.18273337321641114,0.04536477731084143,10.209305106383015,-0.0046114393613201805,1.2148861864381937,16.71250056,0.1375643311,15.13315046,0.47156490981268806,4.334433162692019,0.190009120725,0.0366915337175,0.9088030628870485,0.9596939944108243,0.9210125629082032,Estonia,2010,12.71
0.12735090061418508,-0.006000292222582915,8.542197683757307,0.004893232586480345,1.0276804967947637,35.49640553,0.3454031252,35.02625049,1.0984789464450972,4.218983392718938,0.1661372355,0.026254199806,-0.6603393649287849,-0.6209312083029598,0.38555556544457364,Fiji,2000,9.35
0.03665812630357235,0.0001946488828634685,8.662068228484548,-0.001125133725627766,1.0274746078412094,30.93456851,0.3010738005,30.52881603,1.0214432258969812,4.231862206507053,,0.041214563339999996,-0.2723656737334843,-0.22676362920383294,0.05142174352969344,Fiji,2005,9.03
0.1359624262452932,0.04708890802777832,8.698070427681273,-0.0009305037844001192,1.0250413603708288,29.34803906,0.2863107792,28.99738357,0.9665084480347725,4.243520431710671,,0.0432101786625,-1.0854643859588116,-1.3666861092170772,1.8678309211269128,Fiji,2010,9.46
0.13634556776224427,0.04441053083800428,12.048428579261033,-0.008638993881448192,1.0929273508533108,18.96111393,0.1734892435,18.13595494,0.5584722772333437,4.358333522438447,0.20586209834000002,0.017121224742,1.735411326675958,1.421163540206748,2.019705808012977,Finland,2000,9.22
0.041492670244545504,-0.04035793412234234,12.176246050275282,0.03481364705686224,1.0874364768467304,18.08154293,0.166276774,17.33929754,0.6075892921982986,4.373447253884826,0.21932036306000002,0.018009918144000003,1.7203560538614437,1.5205315062174363,2.3120160613998655,Finland,2005,9.76
-0.004302455361765989,-0.044545462369770084,12.21690099427814,-0.006381265032613598,1.0843554188609055,17.20406588,0.1586570748,16.52258702,0.5947071077466928,4.38808295325336,0.24153732305000003,0.022284467795000002,1.7122344480711809,1.3604580435227802,1.8508460881858309,Finland,2010,10.21
0.08553468594648406,0.012798514528739702,14.546721893699011,0.008396680008037297,1.090152191775069,19.6072068,0.1798575185,18.78069429,0.6397464038328301,4.373877668202744,0.22452571767999996,0.01898104957,1.212141397511633,0.9893701778930788,0.9788533489041824,France,2000,9.27
0.039120477089046535,-0.02536734876692881,14.628794557413682,0.021113985717204586,1.0893803654586802,19.22075247,0.1764374784,18.41739135,0.6861225656229808,4.393750325782968,0.22811045892,0.015618772542000002,1.180665542196311,1.2961428591780448,1.679986311398237,France,2005,9.75
0.031219133779234687,-0.007906690044146125,14.66716921765843,-0.004580661228049202,1.0887228625906067,19.20671861,0.17641513069999998,18.40970832,0.6981347220709843,4.406615137149862,0.2381892234,0.016166046552499997,1.2663397552699722,1.0619249201585852,1.1276845360538175,France,2010,10.4
0.049766450722995126,-0.08277398612542464,9.988461560874004,0.019421066275737104,1.0350167770171024,41.47320398,0.4007007896,40.76541561,1.481104415882533,4.0797446795915375,0.14645919956200001,0.010645563770000002,-0.4471648356973998,-0.7520003502706253,0.5655045268071431,Gabon,2000,7.02
0.05684074605035283,0.044174161812494894,10.037029272419824,-0.06698029985427285,1.0151512387963253,39.29545697,0.3870896815,39.00269826,1.4272923401539626,4.10174564309757,0.13661098876,0.028958519612000005,-0.6722608251579811,-1.1616664287476939,1.3494688916794209,Gabon,2005,7.87
0.25046368945342423,0.0414753094368252,10.092313301968352,-0.023754002647533717,0.9774361472221076,36.58282463,0.3742732938,36.99648216,1.3928975122534624,4.142937262095154,0.13691927852500002,0.014682035752500003,-0.756686754239459,-1.1130042474033877,1.2387784547379814,Gabon,2010,8.63
0.0287683071936069,0.026565076968805057,14.935018014143994,-0.056008277735414266,1.1089681986952444,16.51508359,0.14892296829999999,15.6825129,0.3030631744900833,4.360665964957222,0.18692459720000001,0.015151914784000001,1.389990259089496,1.1281763915953575,1.2727819705531216,Germany,2000,9.67
0.06326424102258876,0.010601669127251245,14.96338028256574,-0.029789925318425215,1.101267715458524,15.12823948,0.1373711339,14.41687902,0.3045391895182039,4.374928330516394,0.18257131448000002,0.016727602731999996,1.4234942872678245,1.305811459588168,1.7051435679917817,Germany,2005,11.54
0.060599963098890486,0.015453009520435046,15.024723931488536,-0.019244059824039476,1.0960349400636062,14.19755027,0.1295355627,13.56339225,0.33825635841471424,4.38970288938621,0.1896411897,0.0167304873525,1.3770763256069214,1.1617598416142503,1.3496859295875678,Germany,2010,12.3
0.20667167592571878,0.05956996934479397,12.43630681131653,0.09701874392248026,1.076645416011165,16.0234466,0.1488275189,15.44984397,0.24373018492259832,4.363856454683756,0.18863233654,0.033197821256,0.6384997055018894,0.8104336756578405,0.6568027426402778,Greece,2000,8.03
-0.016328835486480897,-0.06529177230075567,12.62417269979714,0.1548818804349254,1.0628076916135958,15.53707356,0.1461889454,15.07353553,0.35767444427181605,4.377626725353722,0.20945228790000003,0.029997780712000002,0.5617119296230348,0.8915865375041953,0.7949265538587198,Greece,2005,9.38
-0.17927010687331402,-0.09431187775298644,12.607709079610913,0.08736102610525283,1.0770189196099313,15.4795692,0.14372606570000002,14.9182444,0.3202702620449325,4.391478773349685,0.215418538,0.0215577490675,0.3832486287099846,0.7410089499132423,0.549094263851526,Greece,2010,9.96
0.16078289691472647,0.013948050957077962,11.144405985510582,-0.07994888465838652,1.0720338295195158,45.27950123,0.42237007810000005,43.72988057,1.4731598941414727,4.228408150584513,0.09017311708999999,0.069156361566,-1.120427405360923,-0.5574651453146696,0.3107673882407057,Guatemala,2000,3.32
0.1964471041160163,0.05955549446603969,11.293500674112146,-0.06609721259954204,1.0769259634299229,43.85296294,0.407204993,42.25671326,1.311355274455397,4.249980827934292,0.08939709997800002,0.071411967796,-1.2683790831930148,-0.6627776339232513,0.4392741920289033,Guatemala,2005,3.13
0.15947913330965324,0.01212705139301895,11.47285709265541,-0.008247737268562273,1.0789156720765838,40.88771925,0.3789704822,39.36600713,1.181497107560751,4.264515017914432,0.10395698917499999,0.045501806034999995,-1.1963498860276822,-0.5221161651496359,0.2726052899105619,Guatemala,2010,4.02
0.2553288868895409,0.11921880864547152,9.982868262522155,-0.07188578657646875,1.0456234147482346,43.33300759,0.41442269730000003,42.38234301,1.3386260674183894,4.261307517025375,0.14600602865999998,0.08840121341,-1.2272136360661123,-0.36018969895495595,0.1297366192332618,Honduras,2000,5.01
0.1937609464084742,-0.026707183072280483,10.210265862040414,0.04074516308879627,1.0457805086373195,40.81002096,0.39023505049999996,39.91275431,1.1655229939507366,4.2746378439283435,0.16588667028,0.076442547424,-0.9987688110331998,-0.648297594040337,0.42028977043848964,Honduras,2005,5.4
0.14569850577414178,-0.04598588787491498,10.387374644577434,0.01367486339034871,1.045202747635874,37.43087691,0.35812072819999996,36.61861249,1.0082316055725122,4.285875613671031,0.167315990625,0.05455228660750001,-1.1148549190139365,-0.7327761140887857,0.5369608333790611,Honduras,2010,5.54
0.23385425429121454,0.1602838235271833,12.031217644502947,-0.10744337552743696,1.1554690069391598,18.10647025,0.1567023446,16.82926736,0.2592825979300828,4.278865595421229,0.21776133738,0.07125363326,0.6608424728589385,0.9391194138467901,0.8819452734639386,Hungary,2000,11.0
-0.010417015587324774,-0.04620469231928992,12.241360454656844,0.0412212751171474,1.1641598203677626,16.75937899,0.1439611529,15.5175277,0.28367405105424215,4.294573918626678,0.21741590462,0.051278953116,0.6313890406196192,0.974396446251812,0.9494484344681603,Hungary,2005,11.56
